Quellen und Beitrage zur Geschichte der Universitat Jena;Quellen Beitr. Gesch. Univ. Jena
Quellen zum Leben und Wirken Adam Ries' und seiner Sohne;Quellen Leben Wirk. Adam Ries Sohne
Questions and Answers in General Topology;Questions Answers Gen. Topology
Queueing Systems. Theory and Applications;Queueing Syst.
RAIRO Operations Research;RAIRO Oper. Res.
RAIRO Theoretical Informatics and Applications. Informatique Theorique et Applications;RAIRO Theor. Inform. Appl.
REVSTAT Statistical Journal;REVSTAT
ROMAI Journal;ROMAI J.
RSME Springer Series;RSME Springer Ser.
Rad Hrvatske Akademije Znanosti i Umjetnosti. Matematicke Znanosti;Rad Hrvat. Akad. Znan. Umjet. Mat. Znan.
Radon Series on Computational and Applied Mathematics;Radon Ser. Comput. Appl. Math.
Ramanujan Journal. An International Journal Devoted to the Areas of Mathematics Influenced by Ramanujan;Ramanujan J.
Ramanujan Mathematical Society Collected Works Series;Ramanujan Math. Soc. Collect. Works Ser.
Ramanujan Mathematical Society Lecture Notes Series;Ramanujan Math. Soc. Lect. Notes Ser.
Random Matrices. Theory and Applications;Random Matrices Theory Appl.
Random Operators and Stochastic Equations;Random Oper. Stoch. Equ.
Random Structures & Algorithms;Random Structures Algorithms
Real Analysis Exchange;Real Anal. Exchange
Recent Advances in Computational Chemistry;Recent Adv. Comput. Chem.
Recent Results in Cancer Research;Recent Results Cancer Res.
Recherches en Mathematiques Appliquees;Rech. Math. Appl.
Recreational Mathematics Magazine;Recreat. Math. Mag.
Reference Sources for the Social Sciences and Humanities;Ref. Sources Social Sci. Humanities
Reference Sources in Science and Technology;Ref. Source Sci. Technol.
References Sciences;Ref. Sci.
Regular and Chaotic Dynamics. International Scientific Journal;Regul. Chaotic Dyn.
Reihe Wissenschaft;Reihe Wiss.
Reihe: Planung, Information und Unternehmungsfuhrung;Reihe: Planung, Inform. Unternehmungsfuhr.
Reliable Computing;Reliab. Comput.
Rendiconti del Circolo Matematico di Palermo. Second Series;Rend. Circ. Mat. Palermo (2)
Rendiconti del Seminario Matematico della Universita di Padova;Rend. Semin. Mat. Univ. Padova
Rendiconti del Seminario Matematico. Universita e Politecnico Torino;Rend. Semin. Mat. Univ. Politec. Torino
Rendiconti dell'Istituto di Matematica dell'Universita di Trieste. An International Journal of Mathematics;Rend. Istit. Mat. Univ. Trieste
Rendiconti di Matematica e delle sue Applicazioni. Serie VII;Rend. Mat. Appl. (7)
Report MECH 1983;Rep. MECH 1983
Reports SCM;Rep. SCM
Reports of Enlarged Sessions of Seminar of I. Vekua Institute of Applied Mathematics;Rep. Enlarged Sess. Semin. I. Vekua Appl. Math.
Reports of the Institute of Mathematics;Rep. Inst. Math.
Reports on Mathematical Logic;Rep. Math. Logic
Reports on Mathematical Physics;Rep. Math. Phys.
Reports on Progress in Physics;Rep. Progr. Phys.
Representation Theory. An Electronic Journal of the American Mathematical Society;Represent. Theory
Reprints in Theory and Applications of Categories;Repr. Theory Appl. Categ.
Research Reports;Res. Rep.
Research and Exposition in Mathematics;Res. Exp. Math.
Research in Number Theory;Res. Number Theory
Research in the Mathematical Sciences;Res. Math. Sci.
Results in Mathematics;Results Math.
Review of Economic Design;Rev. Econ. Des.
Review of Economic Studies;Rev. Econ. Stud.
Reviews in Mathematical Physics. A Journal for Both Review and Original Research Papers in the Field of Mathematical Physics;Rev. Math. Phys.
Reviews in Mathematics and Mathematical Physics;Rev. Math. Math. Phys.
Reviews of Accelerator Science and Technology;Rev. Accel. Sci. Technol.
Reviews of Modern Physics;Rev. Modern Phys.
Reviews of Nonlinear Dynamics and Complexity;Rev. Nonlinear Dyn. Complex.
Revista Brasileira de Historia da Matematica. An International Journal on the History of Mathematics;Rev. Bras. Hist. Mat.
Revista Colombiana de Estadistica;Rev. Colombiana Estadist.
Revista Colombiana de Matematicas;Rev. Colombiana Mat.
Revista Integracion. Temas de Matematicas;Rev. Integr. Temas Mat.
Revista Internacional de Metodos Numericos para Calculo y Diseno en Ingenieria;Rev. Int. Metod. Numer. Calc. Diseno Ing.
Revista Latinoamericana de Etnomatematica. Perspectivas Socioculturales de la Educacion Matematica;Rev. Latinoam. Etnomat.
Revista Matematica Complutense;Rev. Mat. Complut.
Revista Matematica Iberoamericana;Rev. Mat. Iberoam.
Revista Matematica de la Universidad del Zulia. Divulgaciones Matematicas;Divulg. Mat.
Revista Mexicana de Fisica;Rev. Mexicana Fis.
Revista Mexicana de Fisica E. Publicacion de Ensenanza, Historia y Filosofia de la Sociedad Mexicana de Fisica;Rev. Mex. Fis. E
Revista de Matematica. Teoria y Aplicaciones;Rev. Mat. Teor. Apl.
Revista de la Academia Canaria de Ciencias;Rev. Acad. Canaria Cienc.
Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales (Espana);Rev. R. Acad. Cienc. Exactas Fis. Nat. (Esp.)
Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie A. Matematicas. RACSAM;Rev. R. Acad. Cienc. Exactas Fis. Nat. Ser. A Mat. RACSAM
Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie A. Matematicas. RACSAM;Rev. R. Acad. Cienc. Exactas Fis. Nat. Ser. A Math. RACSAM
Revista de la Real Academia de Ciencias Exactas, Fisicas, Quimicas y Naturales de Zaragoza. Serie 2;Rev. R. Acad. Cienc. Exactas Fis. Quim. Nat. Zaragoza (2)
Revista de la Union Matematica Argentina;Rev. Un. Mat. Argentina
Revue Roumaine de Mathematiques Pures et Appliquees. Romanian Journal of Pure and Applied Mathematics;Rev. Roumaine Math. Pures Appl.
Revue d'Histoire des Mathematiques. Journal for the History of Mathematics;Rev. Histoire Math.
Revue d'Histoire des Sciences;Rev. Hist. Sci.
Revue de Synthese. 6e Serie;Rev. Synth. (6)
Rezultaty Issledovanii po Mezhdunarodnym Proektam;Rezultaty Issled. Mezhdunar. Geofiz. Proekt.
Ricerche di Matematica;Ric. Mat.
Risk Engineering;Risk Eng.
River Publishers Series in Software Engineering;River Publ. Ser. Softw. Eng.
Rivista di Matematica della Universita di Parma. New Series. A Journal of Pure and Applied Mathematics;Riv. Math. Univ. Parma (N.S.)
Robototekhnika i Gibkie Proizvodstvennye Sistemy;Robototekhn. Gibk. Proizvod. Sist.
Romanian Journal of Mathematics and Computer Science;Rom. J. Math. Comput. Sci.
Romanian Journal of Technical Sciences. Applied Mechanics;Rom. J. Tech. Sci. Appl. Mech.
Rose-Hulman Undergraduate Math Journal;Rose-Hulman Undergrad. Math J.
Rose-Hulman Undergraduate Mathematics Journal;Rose-Hulman Undergrad. Math. J.
Rossiiskaya Akademiya Nauk. Algebra i Analiz;Algebra i Analiz
Rossiiskaya Akademiya Nauk. Avtomatika i Telemekhanika;Avtomat. i Telemekh.
Rossiiskaya Akademiya Nauk. Doklady Akademii Nauk;Dokl. Akad. Nauk
Rossiiskaya Akademiya Nauk. Funktsionalnyi Analiz i ego Prilozheniya;Funktsional. Anal. i Prilozhen.
Rossiiskaya Akademiya Nauk. Izvestiya. Mekhanika Zhidkosti i Gaza;Izv. Ross. Akad. Nauk Mekh. Zhidk. Gaza
Rossiiskaya Akademiya Nauk. Izvestiya. Seriya Matematicheskaya;Izv. Ross. Akad. Nauk Ser. Mat.
Rossiiskaya Akademiya Nauk. Kristallografiya;Kristallografiya
Rossiiskaya Akademiya Nauk. Matematicheskie Zametki;Mat. Zametki
Rossiiskaya Akademiya Nauk. Matematicheskii Sbornik;Mat. Sb.
Rossiiskaya Akademiya Nauk. Matematicheskoe Modelirovanie;Mat. Model.
Rossiiskaya Akademiya Nauk. Moskovskoe Matematicheskoe Obshchestvo. Uspekhi Matematicheskikh Nauk;Uspekhi Mat. Nauk
Rossiiskaya Akademiya Nauk. Prikladnaya Matematika i Mekhanika;Prikl. Mat. Mekh.
Rossiiskaya Akademiya Nauk. Problemy Peredachi Informatsii;Problemy Peredachi Informatsii
Rossiiskaya Akademiya Nauk. Programmirovanie;Programmirovanie
Rossiiskaya Akademiya Nauk. Sankt-Peterburgskoe Otdelenie. Matematicheskii Institut im. V. A. Steklova. Zapiski Nauchnykh Seminarov (POMI);Zap. Nauchn. Sem. S.-Peterburg. Otdel. Mat. Inst. Steklov. (POMI)
Rossiiskaya Akademiya Nauk. Sibirskoe Otdelenie. Institut Gidrodinamiki. Dinamika Sploshnoi Sredy;Dinamika Sploshn. Sredy
Rossiiskaya Akademiya Nauk. Sibirskoe Otdelenie. Institut Matematiki im. S. L. Soboleva. Sibirskii Matematicheskii Zhurnal;Sibirsk. Mat. Zh.
Rossiiskaya Akademiya Nauk. Teoreticheskaya i Matematicheskaya Fizika;Teoret. Mat. Fiz.
Rossiiskaya Akademiya Nauk. Teoriya Veroyatnostei i ee Primeneniya;Teor. Veroyatn. Primen.
Rostocker Mathematisches Kolloquium;Rostock. Math. Kolloq.
Routledge Contemporary Readings in Philosophy;Routledge Contemp. Read. Philos.
Routledge INEM Advances in Economic Methodology;Routledge INEM Adv. Econ. Methodol.
Routledge Philosophers;Routledge Philos.
Routledge Studies in the Philosophy of Mathematics and Physics;Routledge Stud. Philos. Math. Phys.
Royal Society Open Science;R. Soc. Open Sci.
Russian Journal of Mathematical Physics;Russ. J. Math. Phys.
Russian Journal of Nonlinear Dynamics;Russ. J. Nonlinear Dyn.
Russian Journal of Numerical Analysis and Mathematical Modelling;Russian J. Numer. Anal. Math. Modelling
Russian Mathematical Surveys;Russian Math. Surveys
Russian Mathematics (Izvestiya VUZ. Matematika);Russian Math. (Iz. VUZ)
Ryukyu Mathematical Journal;Ryukyu Math. J.
SCIAMVS. Sources and Commentaries in Exact Sciences;SCIAMVS
SCM Noticies;SCM Not.
SEMA SIMAI Springer Series;SEMA SIMAI Springer Ser.
SIAM Journal on Applied Algebra and Geometry;SIAM J. Appl. Algebra Geom.
SIAM Journal on Applied Dynamical Systems;SIAM J. Appl. Dyn. Syst.
SIAM Journal on Applied Mathematics;SIAM J. Appl. Math.
SIAM Journal on Computing;SIAM J. Comput.
SIAM Journal on Control and Optimization;SIAM J. Control Optim.
SIAM Journal on Discrete Mathematics;SIAM J. Discrete Math.
SIAM Journal on Financial Mathematics;SIAM J. Financial Math.
SIAM Journal on Imaging Sciences;SIAM J. Imaging Sci.
SIAM Journal on Mathematical Analysis;SIAM J. Math. Anal.
SIAM Journal on Mathematics of Data Science;SIAM J. Math. Data Sci.
SIAM Journal on Matrix Analysis and Applications;SIAM J. Matrix Anal. Appl.
SIAM Journal on Numerical Analysis;SIAM J. Numer. Anal.
SIAM Journal on Optimization;SIAM J. Optim.
SIAM Journal on Scientific Computing;SIAM J. Sci. Comput.
SIAM Review;SIAM Rev.
SIAM/ASA Journal on Uncertainty Quantification;SIAM/ASA J. Uncertain. Quantif.
SIGMA. Symmetry, Integrability and Geometry. Methods and Applications;SIGMA Symmetry Integrability Geom. Methods Appl.
SISSA Springer Series;SISSA Springer Ser.
SMAI Journal of Computational Mathematics;SMAI J. Comput. Math.
SMF Journee Annuelle;SMF Journ. Annu.
SORT. Statistics and Operations Research Transactions;SORT
SPIE Milestone Series;SPIE Milest. Ser.
STEAM-H: Science, Technology, Engineering, Agriculture, Mathematics & Health;STEAM-H: Sci. Technol. Eng. Agric. Math. Health
SUT Journal of Mathematics;SUT J. Math.
Sadhana. Academy Proceedings in Engineering Sciences;Sadhana
Sagamore Army Materials Research Conference Proceedings;Sagamore Army Materials Res. Conf. Proc.
Sage Benchmarks in Social Research Methods;Sage Benchmarks Soc. Res. Methods
Sage Focus Editions;Sage Focus Ed.
Saitama Mathematical Journal;Saitama Math. J.
Sampling Theory in Signal and Image Processing. An International Journal;Sampl. Theory Signal Image Process.
Sankhya A. The Indian Journal of Statistics;Sankhya A
Sankhya B. Applied and Interdisciplinary Statistics;Sankhya B
Sankhya B. The Indian Journal of Statistics;Sankhya B
Sao Paulo Journal of Mathematical Sciences;Sao Paulo J. Math. Sci.
Sarajevo Journal of Mathematics;Sarajevo J. Math.
Savoirs Scientifiques & Pratiques d'Enseignement;Savoirs Sci. Prat. Enseign.
Sbornik. Mathematics;Sb. Math.
Scalable Computing and Communications;Scalable Comput. Commun.
Scandinavian Actuarial Journal;Scand. Actuar. J.
Scandinavian Journal of Statistics. Theory and Applications;Scand. J. Stat.
Schaum's Outline Series in Computers;Schaum's Outline Ser. Comput.
Schriften der Carl Friedrich von Siemens Stiftung;Schr. Carl Friedrich von Siemens Stift.
Schriften des Adam-Ries-Bundes Annaberg-Buchholz;Schrift. Adam-Ries-Bundes Annaberg-Buchholz
Schriften zur Wirtschaftsinformatik;Schr. Wirtsch.inform.
Schriften zur Wirtschaftspolitik. Neue Folge;Schrift. Wirtschaftspolit. N.F.
Schriften zur Wirtschaftswissenschaftlichen Forschung;Schriften Wirtschaftswiss. Forsch.
Schriftenreihe ``Die Versicherung'';Schriftenreihe Versicher.
Schriftenreihe ``Wissenschaft und Frieden'';Schriftenreihe Wiss. Frieden
Schriftenreihe des Instituts fur Empirische Wirtschaftsforschung der Universitat Zurich;Schriftenreihe Inst. Empirische Wirtschaftsforsch. Univ. Zurich
Science & Technology Education Library;Sci. Technol. Educ. Libr.
Science China. Information Sciences;Sci. China Inf. Sci.
Science China. Mathematics;Sci. China Math.
Science Networks. Historical Studies;Sci. Networks Hist. Stud.
Science Studies/Wetenschapsstudies;Sci. Stud./Wet.
Science in Context;Sci. Context
Science, Technology, and Medicine in Ancient Cultures;Sci. Technol. Med. Anc. Cult.
Sciences Economiques;Sci. Econom.
Sciences de la Musique. Serie Etudes;Sci. Musique Ser. Etudes
Sciences et Savoirs;Sci. Savoirs
Sciences et Techniques en Perspective. IIe Serie;Sci. Tech. Perspect. (2)
Sciences: Concepts et Problemes;Sci. Concepts Probl.
Scientia Graeco-Arabica;Sci. Graeco-Arabica
Scientia. Series A. Mathematical Sciences. New Series;Sci. Ser. A Math. Sci. (N.S.)
Scientiae Mathematicae Japonicae;Sci. Math. Jpn.
Scientific Annals of Computer Science;Sci. Ann. Comput. Sci.
Scientific Computation;Sci. Comput.
Scientific Issues. Jan Dlugosz University in Czestochowa. Mathematics;Sci. Issues Jan Dlugosz Univ. Czest. Math.
Scientific Psychology;Sci. Psychol.
Scientific Studies and Research. Series Mathematics and Informatics;Sci. Stud. Res. Ser. Math. Inform.
Scientific and Engineering Computation;Sci. Engrg. Comput.
Scientists of Wales;Sci. Wales
Scottish Graduate Series;Scott. Grad. Ser.
SeMA Journal. Boletin de la Sociedad Espannola de Matematica Aplicada;SeMA J.
Selecta Mathematica. New Series;Selecta Math. (N.S.)
Selected Works in Probability and Statistics;Sel. Works Probab. Stat.
Self-Teaching Guides on Mathematics;Self-Teach. Guides Math.
SemStat Elements;SemStat Elem.
Seminaire Lotharingien de Combinatoire;Sem. Lothar. Combin.
Seminaire de Mathematique (Nouvelle Serie);Sem. Math. (N. S.)
Seminaire: Equations aux Derivees Partielles;Semin. Equ. Deriv. Partielles
Seminaires et Congres;Semin. Congr.
Seminar of Ilia Vekua Institute of Applied Mathematics. Reports;Semin. I. Vekua Inst. Appl. Math. Rep.
Seminar on Mathematical Sciences;Sem. Math. Sci.
Sequential Analysis. Design Methods & Applications;Sequential Anal.
Serdica Journal of Computing;Serdica J. Comput.
Serdica. Mathematical Journal. Serdika. Matematichesko Spisanie;Serdica Math. J.
Seria: Konferencje;Ser. Konf. (Wroc.)
Serie Cientifica;Ser. Cient.
Serie Systemes Automatises;Ser. Syst. Autom.
Serie di Matematica e Fisica;Ser. Mat. Fis.
Series in Analysis;Ser. Anal.
Series in Applied and Computational Mathematics;Ser. Appl. Comput. Math.
Series in Computer Vision;Ser. Comput. Vis.
Series in Contemporary Applied Mathematics CAM;Ser. Contemp. Appl. Math. CAM
Series in Contemporary Mathematics;Ser. Contemp. Math.
Series in Electrical and Computer Engineering;Ser. Electr. Comput. Eng.
Series in International Business and Economics;Ser. Internat. Bus. Econom.
Series in Modern Condensed Matter Physics;Ser. Modern Condensed Matter Phys.
Series in Optics and Optoelectronics;Ser. Opt. Optoelectron.
Series in Pure Mathematics;Ser. Pure Math.
Series in Quantitative Finance;Ser. Quant. Financ.
Series in Real Analysis;Ser. Real Anal.
Series in Soft Condensed Matter;Ser. Soft Condens. Matter
Series on Advances in Mathematics for Applied Sciences;Ser. Adv. Math. Appl. Sci.
Series on Analysis, Applications and Computation;Ser. Anal. Appl. Comput.
Series on Applied Mathematics;Ser. Appl. Math.
Series on Coding Theory and Cryptology;Ser. Coding Theory Cryptol.
Series on Complexity Science;Ser. Complex. Sci.
Series on Complexity, Nonlinearity and Chaos;Ser. Complex. Nonlinearity Chaos
Series on Concrete and Applicable Mathematics;Ser. Concr. Appl. Math.
Series on Knots and Everything;Ser. Knots Everything
Series on Multivariate Analysis;Ser. Multivariate Anal.
Series on Number Theory and its Applications;Ser. Number Theory Appl.
Series on Optimization and its Applications;Ser. Optim. Appl.
Series on Stability, Vibration and Control of Systems. Series A: Textbooks, Monographs and Treatises;Ser. Stab. Vib. Control Syst. Ser. A
Series on Theoretical Computer Science;Ser. Theor. Comput. Sci.
Series on University Mathematics;Ser. Univ. Math.
