,abbrev,full,freq,most_freq
5810,sovrem,"['sovremennye', 'sovremennye', 'sovremennoi']","{'sovremennye': 0.6666666666666666, 'sovremennoi': 0.3333333333333333}",sovremennye
5811,sovrem.,"['sovremennoi', 'sovremennaya', 'sovremennye', 'sovremennye']","{'sovremennoi': 0.25, 'sovremennaya': 0.25, 'sovremennye': 0.5}",sovremennye
5812,soz,"['soziales', 'fur', 'fur', 'sozial-']","{'soziales': 0.25, 'fur': 0.5, 'sozial-': 0.25}",fur
5813,soz.,"['sozial-', 'sozial-', 'soziologie']","{'sozial-': 0.6666666666666666, 'soziologie': 0.3333333333333333}",sozial-
5814,sozial,['soziale'],{'soziale': 1.0},soziale
5815,sozialanthropol,['sozialanthropologie'],{'sozialanthropologie': 1.0},sozialanthropologie
5816,sozialanthropol.,['sozialanthropologie'],{'sozialanthropologie': 1.0},sozialanthropologie
5817,sozialgesch,['sozialgeschichte'],{'sozialgeschichte': 1.0},sozialgeschichte
5818,sozialmed,"['sozialmedizin', 'sozialmedizinische']","{'sozialmedizin': 0.5, 'sozialmedizinische': 0.5}",sozialmedizin
5819,sozialmed.,['sozialmedizinische'],{'sozialmedizinische': 1.0},sozialmedizinische
5820,sozialpsych.,['sozialpsychologie'],{'sozialpsychologie': 1.0},sozialpsychologie
5821,sozialpsychol,['soziologie'],{'soziologie': 1.0},soziologie
5822,sozialwiss.,['sozialwissenschaftliche'],{'sozialwissenschaftliche': 1.0},sozialwissenschaftliche
5823,soziol.,"['soziologie', 'soziologie']",{'soziologie': 1.0},soziologie
5824,space.,['space'],{'space': 1.0},space
5825,spacecr,['spacecraft'],{'spacecraft': 1.0},spacecraft
5826,span,['spanish'],{'spanish': 1.0},spanish
5827,span.,['spanish'],{'spanish': 1.0},spanish
5828,spat,"['spatiale', 'spatial', 'spatial']","{'spatiale': 0.3333333333333333, 'spatial': 0.6666666666666666}",spatial
5829,spat.,"['spatial', 'spatial', 'spatial', 'spatial']",{'spatial': 1.0},spatial
5830,spaz,['spaziale'],{'spaziale': 1.0},spaziale
5831,spaz.,['spaziale'],{'spaziale': 1.0},spaziale
5832,spec,"['special', 'special', 'special', 'specialists', 'special', 'special', 'special', 'specialties', 'specialties', 'special', 'specialisee', 'special', 'special', 'special', 'special', 'special', 'special', 'special', 'specialty', 'specialty', 'special', 'specialist']","{'special': 0.6818181818181818, 'specialists': 0.045454545454545456, 'specialties': 0.09090909090909091, 'specialisee': 0.045454545454545456, 'specialty': 0.09090909090909091, 'specialist': 0.045454545454545456}",special
5833,spec.,"['special', 'special', 'specialized', 'specialized', 'specialized', 'specialists', 'special', 'special', 'specialists', 'specialties', 'special', 'special', 'special', 'u.s.', 'specialist', 'specialists', 'specialist', 'special', 'specialties', 'special', 'specialisee', 'special', 'special', 'special', 'special', 'special', 'specialty', 'specialty', 'specialises', 'special', 'speciales', 'special', 'special', 'specical', 'special', 'special', 'special', 'special']","{'special': 0.5526315789473685, 'specialized': 0.07894736842105263, 'specialists': 0.07894736842105263, 'specialties': 0.05263157894736842, 'u.s.': 0.02631578947368421, 'specialist': 0.05263157894736842, 'specialisee': 0.02631578947368421, 'specialty': 0.05263157894736842, 'specialises': 0.02631578947368421, 'speciales': 0.02631578947368421, 'specical': 0.02631578947368421}",special
5834,specif,['specifying'],{'specifying': 1.0},specifying
5835,specif.,['specifying'],{'specifying': 1.0},specifying
5836,spect,"['spectator', 'spectator', 'spectator']",{'spectator': 1.0},spectator
5837,spectr,"['spectrums', 'spectrum', 'spectrum', 'spectrum', 'spectrum', 'spectrum']","{'spectrums': 0.16666666666666666, 'spectrum': 0.8333333333333334}",spectrum
5838,spectr.,"['spectrale', 'spectrum', 'spectrum', 'spectrum', 'spectrum', 'spectrum', 'spectral', 'spectrum', 'spectrum']","{'spectrale': 0.1111111111111111, 'spectrum': 0.7777777777777778, 'spectral': 0.1111111111111111}",spectrum
5839,spectro.,"['spectroscopy', 'spectroscopy']",{'spectroscopy': 1.0},spectroscopy
5840,spectrochim,['spectrochimica'],{'spectrochimica': 1.0},spectrochimica
5841,spectrochim.,"['spectrochimica', 'spectrochimica', 'spectrochimica', 'spectrochimica', 'spectrochimica', 'spectrochimica']",{'spectrochimica': 1.0},spectrochimica
5842,spectrom,"['spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry']",{'spectrometry': 1.0},spectrometry
5843,spectrom.,"['spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry', 'spectrometry']",{'spectrometry': 1.0},spectrometry
5844,spectros.,['spectroscopy'],{'spectroscopy': 1.0},spectroscopy
5845,spectrosc,"['spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy']",{'spectroscopy': 1.0},spectroscopy
5846,spectrosc.,"['spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopic', 'spectroscopic', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'spectroscopy', 'specroscopy', 'spectroscopy']","{'spectroscopy': 0.90625, 'spectroscopic': 0.0625, 'specroscopy': 0.03125}",spectroscopy
5847,spektrosk.,"['spektroskopiya', 'spektroskopii', 'spektroskopiya', 'spektroskopii']","{'spektroskopiya': 0.5, 'spektroskopii': 0.5}",spektroskopiya
5848,spektrum-bibl.,['spektrum-bibliothek'],{'spektrum-bibliothek': 1.0},spektrum-bibliothek
5849,spektrum-hochschultaschenb.,['spektrum-hochschultaschenbuch'],{'spektrum-hochschultaschenbuch': 1.0},spektrum-hochschultaschenbuch
5850,sper,"['sperimentale', 'sperimentale', 'sperimentale', 'sperimentale', 'sperimentale', 'sperimentale', 'sperimentale']",{'sperimentale': 1.0},sperimentale
5851,sper.,"['sperimentazione', 'sperimentale', 'sperimentale', 'sperimentazione', 'sperimentale', 'sperimentale', 'sperimentale', 'sperimentale']","{'sperimentazione': 0.25, 'sperimentale': 0.75}",sperimentale
5852,spezif,['spezifischen'],{'spezifischen': 1.0},spezifischen
5853,spie,['proceedings'],{'proceedings': 1.0},proceedings
5854,spieg,['spiegel'],{'spiegel': 1.0},spiegel
5855,spis.,['spisanie'],{'spisanie': 1.0},spisanie
5856,sploshn.,['akademiya'],{'akademiya': 1.0},akademiya
5857,spol,"['spolecnost', 'spolecnosti']","{'spolecnost': 0.5, 'spolecnosti': 0.5}",spolecnost
5858,spolecz,['spoleczenstwo'],{'spoleczenstwo': 1.0},spoleczenstwo
5859,sport,['dello'],{'dello': 1.0},dello
5860,sportsmed,['sportsmedicine'],{'sportsmedicine': 1.0},sportsmedicine
5861,sportverletz,['sportverletzung'],{'sportverletzung': 1.0},sportverletzung
5862,sportverletz.,['sportverletzung'],{'sportverletzung': 1.0},sportverletzung
5863,spoud,['spoudai'],{'spoudai': 1.0},spoudai
5864,sprachtheor.,['sprachtheoretische'],{'sprachtheoretische': 1.0},sprachtheoretische
5865,sprachwiss,['reihe'],{'reihe': 1.0},reihe
5866,springer,"[""l'innovazione/sxi---springer""]","{""l'innovazione/sxi---springer"": 1.0}",l'innovazione/sxi---springer
5867,springer-lehrb.,['springer-lehrbuch'],{'springer-lehrbuch': 1.0},springer-lehrbuch
5868,spéc.,['spécialisés'],{'spécialisés': 1.0},spécialisés
5869,sr,"['senior', 'senior', 'senior']",{'senior': 1.0},senior
5870,sr.,"['senior', 'senior']",{'senior': 1.0},senior
5871,srb,"['srbije', 'srbije', 'srbije']",{'srbije': 1.0},srbije
5872,srb.,['srbije'],{'srbije': 1.0},srbije
5873,sredy,['nauk'],{'nauk': 1.0},nauk
5874,ssr,"['azerbaidzhana', 'kazakhstan']","{'azerbaidzhana': 0.5, 'kazakhstan': 0.5}",azerbaidzhana
5875,sssr,"['sssr.', 'sssr.', 'imeni']","{'sssr.': 0.6666666666666666, 'imeni': 0.3333333333333333}",sssr.
5876,sssr.,['sssr'],{'sssr': 1.0},sssr
5877,st,"['st.', 'st.', 'st.', 'street', 'saint', 'st.', 'saint', 'saint', 'santo', 'santo', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'st.', 'street', 'street']","{'st.': 0.6521739130434783, 'street': 0.13043478260869565, 'saint': 0.13043478260869565, 'santo': 0.08695652173913043}",st.
5878,st.,"['sancti', 'sankt', 'santo', 'street', 'sancti']","{'sancti': 0.4, 'sankt': 0.2, 'santo': 0.2, 'street': 0.2}",sancti
5879,st.-flour,['saint-flour'],{'saint-flour': 1.0},saint-flour
5880,st.-peterbg.,"['sankt-peterburgskogo', 'sankt-peterburgskogo']",{'sankt-peterburgskogo': 1.0},sankt-peterburgskogo
5881,staatsforstverwalt.,['staatsforstverwaltung'],{'staatsforstverwaltung': 1.0},staatsforstverwaltung
5882,staatsminist.,['staatsministeriums'],{'staatsministeriums': 1.0},staatsministeriums
5883,stab.,"['stability', 'stability', 'stability', 'stability', 'stability']",{'stability': 1.0},stability
5884,staedeljb,['städel-jahrbuch'],{'städel-jahrbuch': 1.0},städel-jahrbuch
5885,stand,"['standardization', 'standards', 'standardization', 'standards', 'standardization', 'standards', 'standard', 'standardization', 'standard', 'standardization', 'standards']","{'standardization': 0.45454545454545453, 'standards': 0.36363636363636365, 'standard': 0.18181818181818182}",standardization
5886,stand.,"['standards', 'standards', 'standards', 'standards', 'standards', 'standards', 'standards', 'standards', 'standardization', 'standards', 'standardization', 'standardization', 'standards', 'standard', 'standard.', 'standardization', 'standard', 'standards', 'standards']","{'standards': 0.631578947368421, 'standardization': 0.21052631578947367, 'standard': 0.10526315789473684, 'standard.': 0.05263157894736842}",standards
5887,standortskd.,['standortskunde'],{'standortskunde': 1.0},standortskunde
5888,stat,"['statistica', 'statistisches', 'statistique', 'statistics', 'statistik', 'statistics', 'statistics', 'statistics', 'statistics', 'statistique', 'statistical', 'statistical', 'statistical', 'statistics', 'statistik', 'statistique', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistica', 'statistica', 'statistique', 'statistica', 'statistica', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistics', 'statisztikai', 'statistician', 'statistics', 'statistical', 'statistics', 'statistical', 'statistik']","{'statistica': 0.09615384615384616, 'statistisches': 0.019230769230769232, 'statistique': 0.07692307692307693, 'statistics': 0.34615384615384615, 'statistik': 0.057692307692307696, 'statistical': 0.36538461538461536, 'statisztikai': 0.019230769230769232, 'statistician': 0.019230769230769232}",statistical
5889,stat.,"['statistical', 'statistics', 'statistical', 'statistik', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics', 'statistique', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistik', 'statistisches', 'statistical', 'statistical', 'statistical', 'statistica', 'statistical', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistika', 'statistiques', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistical', 'statistics', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics.', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical']","{'statistical': 0.3712121212121212, 'statistics': 0.5681818181818182, 'statistik': 0.015151515151515152, 'statistique': 0.007575757575757576, 'statistisches': 0.007575757575757576, 'statistica': 0.007575757575757576, 'statistika': 0.007575757575757576, 'statistiques': 0.007575757575757576, 'statistics.': 0.007575757575757576}",statistics
5890,state,"['york', 'solid-state']","{'york': 0.5, 'solid-state': 0.5}",york
5891,states,"['states.', 'states.', 'states.', 'states.']",{'states.': 1.0},states.
5892,statist.,"['statistics', 'statistics', 'statistician', 'statistik', 'statistical', 'statistics', 'statistique', 'statistics', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistical', 'statistics', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistics', 'statistical', 'statistics', 'statistical', 'statistical', 'statistical', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistics', 'statistics', 'statistical', 'statistical', 'statistics', 'statistical', 'statistik', 'statistical', 'statistics', 'statistics', 'statistics', 'statistics', 'statistical', 'statistica', 'statistical', 'statistics', 'statistical', 'statistica', 'statistical', 'statistics', 'statistical', 'statistics', 'statistics', 'statistics.', 'statistics.', 'statistical', 'statistik', 'statistics', 'statistics', 'statistical', 'statistics.', 'statistics', 'statistical', 'statistics', 'statistics', 'statistique', 'statistics', 'statistics']","{'statistics': 0.5256410256410257, 'statistician': 0.01282051282051282, 'statistik': 0.038461538461538464, 'statistical': 0.3333333333333333, 'statistique': 0.02564102564102564, 'statistica': 0.02564102564102564, 'statistics.': 0.038461538461538464}",statistics
5893,statut,"['statutes', 'statutes', 'statutes', 'statutes', 'statutes', 'statutes', 'statutes.', 'statutes', 'statutes']","{'statutes': 0.8888888888888888, 'statutes.': 0.1111111111111111}",statutes
